id;annotation;min;max;length;dir
PRJNA276168:UN65_09300;thiamine-phosphate synthase;2047164;2047796;633;f
PRJNA276168:UN65_09305;thiazole synthase;2047789;2048547;759;f
PRJNA276168:UN65_09310;thiamine biosynthesis protein ThiH;2048723;2049838;1116;f
PRJNA276168:UN65_09315;thiamine biosynthesis protein ThiF;2049987;2050697;711;f
PRJNA276168:UN65_09325;hypothetical protein;2051884;2052546;663;f
PRJNA276168:UN65_09330;hypothetical protein;2052571;2053278;708;f
PRJNA276168:UN65_09335;hypothetical protein;2053319;2053969;651;f
PRJNA276168:UN65_09340;leucyl/phenylalanyl-tRNA--protein transferase;2054080;2054718;639;r
PRJNA276168:UN65_09345;hypothetical protein;2054824;2055213;390;r
PRJNA276168:UN65_09350;flavin reductase;2055229;2056101;873;r
PRJNA276168:UN65_09355;histidine kinase;2056197;2057348;1152;f
PRJNA276168:UN65_09360;FAD-dependent oxidoreductase;2057339;2058451;1113;f
PRJNA276168:UN65_09365;peptidoglycan transglycosylase;2058452;2059201;750;f
PRJNA276168:UN65_09370;peptidase S41;2059287;2060924;1638;f
PRJNA276168:UN65_09375;membrane protein;2061322;2062020;699;f
PRJNA276168:UN65_09380;transcriptional regulator;2062094;2062564;471;r
PRJNA276168:UN65_09385;saccharopine dehydrogenase;2062779;2064131;1353;r
PRJNA276168:UN65_09390;membrane protein;2064253;2064639;387;f
PRJNA276168:UN65_09395;phosphoenolpyruvate carboxykinase;2064708;2066333;1626;f
PRJNA276168:UN65_09400;NifR3 family TIM-barrel protein;2066407;2067390;984;r
PRJNA276168:UN65_09405;elongation factor 4;2067888;2069684;1797;f
PRJNA276168:UN65_09415;transposase;2070525;2071175;651;f
PRJNA276168:UN65_09420;amino acid transporter;2071436;2072887;1452;r
PRJNA276168:UN65_09425;patatin;2072985;2075174;2190;r
PRJNA276168:UN65_09430;excinuclease ABC subunit C;2075230;2077020;1791;r
PRJNA276168:UN65_09435;5-formyltetrahydrofolate cyclo-ligase;2077082;2077648;567;f
PRJNA276168:UN65_09440;superoxide dismutase;2077809;2078414;606;r
PRJNA276168:UN65_09445;ATP-dependent helicase;2078591;2081749;3159;f
PRJNA276168:UN65_09450;2-amino-3-ketobutyrate CoA ligase;2081828;2083021;1194;f
PRJNA276168:UN65_09455;cell envelope biogenesis protein OmpA;2083127;2084533;1407;f
PRJNA276168:UN65_09460;hypothetical protein;2084595;2087354;2760;f
PRJNA276168:UN65_09465;alpha/beta hydrolase;2087351;2088133;783;r
PRJNA276168:UN65_09470;hypothetical protein;2088170;2089237;1068;r
PRJNA276168:UN65_09475;X-Pro aminopeptidase;2089435;2090727;1293;r
PRJNA276168:UN65_09480;cyclic nucleotide-binding protein;2090836;2091408;573;r
PRJNA276168:UN65_09490;succinate dehydrogenase;2094315;2095145;831;f
PRJNA276168:UN65_09495;succinate dehydrogenase;2095165;2097174;2010;f
PRJNA276168:UN65_09500;fumarate reductase;2097268;2098029;762;f
PRJNA276168:UN65_09505;thioredoxin;2098119;2098631;513;f
PRJNA276168:UN65_09515;amidohydrolase;2099557;2100324;768;f
PRJNA276168:UN65_09520;peptidase S24;2100617;2101312;696;r
PRJNA276168:UN65_09525;patatin;2101681;2102718;1038;f
PRJNA276168:UN65_09535;molybdopterin-converting factor subunit 2;2108992;2109180;189;f
PRJNA276168:UN65_09540;hypothetical protein;2109185;2109724;540;f
PRJNA276168:UN65_09545;hypothetical protein;2109787;2109990;204;f
PRJNA276168:UN65_09550;hypothetical protein;2109999;2110511;513;f
PRJNA276168:UN65_09555;hypothetical protein;2110759;2111058;300;f
PRJNA276168:UN65_09560;transposase;2112261;2112815;555;f
PRJNA276168:UN65_09565;hypothetical protein;2112828;2113025;198;f
PRJNA276168:UN65_09570;peptidoglycan L-alanyl-D-glutamate endopeptidase;2113716;2114192;477;f
PRJNA276168:UN65_09575;hypothetical protein;2114604;2116229;1626;r
PRJNA276168:UN65_09580;amidophosphoribosyltransferase;2116296;2116979;684;r
PRJNA276168:UN65_09585;hypothetical protein;2117048;2117317;270;f
PRJNA276168:UN65_09590;glycyl-tRNA synthetease;2117683;2119227;1545;f
PRJNA276168:UN65_09595;thiamine-monophosphate kinase;2119564;2120616;1053;r
PRJNA276168:UN65_09600;hypothetical protein;2120949;2121314;366;r
PRJNA276168:UN65_09610;hypothetical protein;2122295;2122876;582;r
PRJNA276168:UN65_09620;hypothetical protein;2123864;2124382;519;r
PRJNA276168:UN65_09625;hypothetical protein;2124418;2124801;384;r
PRJNA276168:UN65_09630;hypothetical protein;2125455;2126009;555;r
PRJNA276168:UN65_09640;hypothetical protein;2126974;2127567;594;r
PRJNA276168:UN65_09645;type IV secretion protein Rhs;2127583;2131899;4317;r
PRJNA276168:UN65_09660;hypothetical protein;2135427;2135813;387;r
PRJNA276168:UN65_09665;hypothetical protein;2135826;2136536;711;r
PRJNA276168:UN65_09670;hypothetical protein;2136533;2137216;684;r
PRJNA276168:UN65_09675;phage tail protein;2137340;2137726;387;r
PRJNA276168:UN65_09685;peptidase dimerization domain protein;2138565;2139953;1389;f
PRJNA276168:UN65_09690;TonB-dependent receptor;2140250;2142508;2259;r
PRJNA276168:UN65_09695;iron-dependent repressor;2142602;2143261;660;f
PRJNA276168:UN65_09700;iron transporter;2143258;2145144;1887;f
PRJNA276168:UN65_09705;hypothetical protein;2145141;2145536;396;f
PRJNA276168:UN65_09710;iron transporter FeoB;2145731;2147824;2094;r
PRJNA276168:UN65_09715;iron transporter;2147824;2148060;237;r
PRJNA276168:UN65_09720;spore maturation protein;2148523;2149962;1440;r
PRJNA276168:UN65_09725;hypothetical protein;2150018;2150623;606;r
PRJNA276168:UN65_09730;3%27-5%27 exonuclease;2150641;2151354;714;r
PRJNA276168:UN65_09735;cysteine methyltransferase;2151422;2151892;471;r
PRJNA276168:UN65_09740;cytochrome C552;2151976;2152350;375;r
PRJNA276168:UN65_09745;delta-aminolevulinic acid dehydratase;2152438;2153433;996;r
PRJNA276168:UN65_09750;hypothetical protein;2153452;2154486;1035;r
PRJNA276168:UN65_09755;coproporphyrinogen III oxidase;2154488;2155393;906;r
PRJNA276168:UN65_09760;hypothetical protein;2155456;2155986;531;r
PRJNA276168:UN65_09765;uroporphyrinogen decarboxylase;2156310;2157335;1026;r
PRJNA276168:UN65_09770;uroporphyrinogen III synthase;2157363;2158040;678;r
PRJNA276168:UN65_09775;porphobilinogen deaminase;2158140;2159066;927;r
PRJNA276168:UN65_09780;glutamyl-tRNA reductase;2159447;2160694;1248;r
PRJNA276168:UN65_09785;AraC family transcriptional regulator;2160926;2161792;867;f
PRJNA276168:UN65_09790;ferrochelatase;2161883;2162893;1011;f
PRJNA276168:UN65_09795;protoporphyrinogen IX oxidase;2162893;2163441;549;f
PRJNA276168:UN65_09800;histidine kinase;2163441;2164919;1479;f
PRJNA276168:UN65_09805;enoyl-CoA hydratase;2164924;2165706;783;f
PRJNA276168:UN65_09810;phosphohydrolase;2166156;2166800;645;r
PRJNA276168:UN65_09815;fatty acid desaturase;2166977;2167978;1002;r
PRJNA276168:UN65_09820;glycerol acyltransferase;2167992;2168723;732;r
PRJNA276168:UN65_09825;hypothetical protein;2168813;2169223;411;r
PRJNA276168:UN65_09830;peptidase M23;2169309;2170523;1215;r
PRJNA276168:UN65_09835;hypothetical protein;2170540;2171322;783;r
PRJNA276168:UN65_09840;cytochrome C biosynthesis protein;2171322;2172668;1347;r
PRJNA276168:UN65_09845;nucleotidyltransferase;2172837;2173847;1011;r
PRJNA276168:UN65_09850;deoxyuridine 5%27-triphosphate nucleotidohydrolase;2173947;2174381;435;r
PRJNA276168:UN65_09855;polysaccharide biosynthesis protein;2174443;2175891;1449;r
PRJNA276168:UN65_09860;hypothetical protein;2175924;2176379;456;r
PRJNA276168:UN65_09865;seryl-tRNA synthetase;2176848;2178119;1272;f
PRJNA276168:UN65_09870;hypothetical protein;2178195;2180036;1842;f
PRJNA276168:UN65_09875;hypothetical protein;2180122;2180433;312;f
PRJNA276168:UN65_09880;16S rRNA methyltransferase;2181123;2181902;780;f
PRJNA276168:UN65_09885;magnesium transporter;2181892;2183244;1353;f
PRJNA276168:UN65_09890;transposase;2183392;2183658;267;f
PRJNA276168:UN65_09895;transposase;2183658;2184572;915;f
PRJNA276168:UN65_09900;2-hydroxyacid dehydrogenase;2184774;2185739;966;f
PRJNA276168:UN65_09905;TonB-dependent receptor;2186098;2188380;2283;r
PRJNA276168:UN65_09910;hypothetical protein;2188730;2189710;981;f
PRJNA276168:UN65_09915;UDP-2%2C3-diacylglucosamine hydrolase;2189742;2190500;759;r
PRJNA276168:UN65_09920;MFS transporter;2190571;2191785;1215;r
PRJNA276168:UN65_09925;hypothetical protein;2191838;2192038;201;r
PRJNA276168:UN65_09930;hypothetical protein;2192041;2192661;621;r
PRJNA276168:UN65_09935;endonuclease;2192661;2195693;3033;r
PRJNA276168:UN65_09940;2-oxoglutarate dehydrogenase;2195820;2197031;1212;r
PRJNA276168:UN65_09945;2-oxoglutarate dehydrogenase;2197087;2199846;2760;r
PRJNA276168:UN65_09950;hypothetical protein;2199984;2200505;522;f
PRJNA276168:UN65_09955;hypothetical protein;2200667;2201473;807;r
PRJNA276168:UN65_09960;major facilitator transporter;2201560;2202801;1242;r
PRJNA276168:UN65_09965;phosphodiesterase;2203048;2204376;1329;f
PRJNA276168:UN65_09970;hypothetical protein;2204373;2204729;357;r
PRJNA276168:UN65_09975;polyprenyl synthetase;2204852;2205826;975;r
PRJNA276168:UN65_09980;short-chain dehydrogenase;2206015;2206794;780;f
PRJNA276168:UN65_09985;TetR family transcriptional regulator;2206796;2207392;597;f
PRJNA276168:UN65_09990;transporter;2207393;2208715;1323;f
PRJNA276168:UN65_09995;RND transporter;2208734;2209873;1140;f
PRJNA276168:UN65_10000;copper transporter;2209966;2213427;3462;f
PRJNA276168:UN65_10005;hypothetical protein;2214087;2214416;330;r
PRJNA276168:UN65_10010;hypothetical protein;2214410;2214907;498;f
PRJNA276168:UN65_10015;transposase;2214867;2215478;612;f
PRJNA276168:UN65_10020;hypothetical protein;2215475;2216206;732;r
PRJNA276168:UN65_10025;hypothetical protein;2216203;2217477;1275;r
PRJNA276168:UN65_10030;hypothetical protein;2217534;2218526;993;r
PRJNA276168:UN65_10035;hypothetical protein;2218529;2219797;1269;r
PRJNA276168:UN65_10040;hypothetical protein;2219858;2220817;960;r
PRJNA276168:UN65_10050;hypothetical protein;2223750;2224259;510;r
PRJNA276168:UN65_10055;hypothetical protein;2224281;2225447;1167;r
PRJNA276168:UN65_10060;hypothetical protein;2225456;2227282;1827;r
PRJNA276168:UN65_10065;lysozyme;2227314;2227742;429;r
PRJNA276168:UN65_10070;hypothetical protein;2227748;2228440;693;r
PRJNA276168:UN65_10075;hypothetical protein;2228440;2228961;522;r
PRJNA276168:UN65_10080;hypothetical protein;2228979;2229494;516;r
PRJNA276168:UN65_10085;hypothetical protein;2229498;2230655;1158;r
PRJNA276168:UN65_10090;hypothetical protein;2230844;2232208;1365;r
PRJNA276168:UN65_10095;hypothetical protein;2232220;2232672;453;r
PRJNA276168:UN65_10100;ATPase AAA;2232683;2235151;2469;r
PRJNA276168:UN65_10105;PKD domain protein;2235185;2236255;1071;r
PRJNA276168:UN65_10110;glycoside hydrolase;2236353;2236982;630;f
PRJNA276168:UN65_10115;hypothetical protein;2236988;2237920;933;f
PRJNA276168:UN65_10125;hypothetical protein;2238933;2239979;1047;f
PRJNA276168:UN65_10130;hypothetical protein;2240000;2240482;483;f
PRJNA276168:UN65_10135;hypothetical protein;2240493;2242838;2346;f
PRJNA276168:UN65_10140;hypothetical protein;2242810;2243904;1095;f
PRJNA276168:UN65_10145;hypothetical protein;2244056;2245042;987;f
PRJNA276168:UN65_10150;hypothetical protein;2245140;2246183;1044;f
PRJNA276168:UN65_10155;general secretion pathway protein GspF;2246534;2247655;1122;r
PRJNA276168:UN65_10160;hypothetical protein;2247645;2248136;492;r
PRJNA276168:UN65_10165;hypothetical protein;2248126;2248467;342;r
PRJNA276168:UN65_10170;hypothetical protein;2248442;2249536;1095;r
PRJNA276168:UN65_10175;hypothetical protein;2249637;2250254;618;r
PRJNA276168:UN65_10180;outer membrane chaperone Skp [2302199:2302706](+);2250398;2250904;507;f
PRJNA276168:UN65_10185;hypothetical protein;2250891;2251490;600;f
PRJNA276168:UN65_10190;hypothetical protein;2251487;2257195;5709;f
PRJNA276168:UN65_10195;hypothetical protein;2257348;2262150;4803;f
PRJNA276168:UN65_10200;hypothetical protein;2262231;2262854;624;f
PRJNA276168:UN65_10205;hypothetical protein;2262919;2274468;11550;f
PRJNA276168:UN65_10210;hypothetical protein;2274471;2275004;534;f
PRJNA276168:UN65_10215;hypothetical protein;2275065;2275418;354;r
PRJNA276168:UN65_10225;hypothetical protein;2277172;2278218;1047;f
PRJNA276168:UN65_10230;integrase [2328884:2329661](+);2278211;2278987;777;f
PRJNA276168:UN65_10235;hypothetical protein;2279159;2279473;315;r
PRJNA276168:UN65_10240;hypothetical protein;2280046;2280888;843;f
PRJNA276168:UN65_10245;hypothetical protein;2280891;2281424;534;f
PRJNA276168:UN65_10250;hypothetical protein;2281485;2281838;354;r
PRJNA276168:UN65_10260;hypothetical protein;2283592;2284638;1047;f
PRJNA276168:UN65_10265;integrase [2328884:2329661](+);2284631;2285407;777;f
PRJNA276168:UN65_10270;hypothetical protein;2285579;2285893;315;r
PRJNA276168:UN65_10275;hypothetical protein;2286472;2287407;936;f
PRJNA276168:UN65_10280;hypothetical protein;2287409;2287768;360;f
PRJNA276168:UN65_10285;hypothetical protein;2287871;2288125;255;r
PRJNA276168:UN65_10290;hypothetical protein;2288125;2288412;288;r
PRJNA276168:UN65_10295;hypothetical protein;2288565;2291258;2694;f
PRJNA276168:UN65_10300;hypothetical protein;2291409;2291921;513;f
PRJNA276168:UN65_10305;hypothetical protein;2292220;2292435;216;r
PRJNA276168:UN65_10315;hypothetical protein;2294078;2294437;360;f
PRJNA276168:UN65_10320;hypothetical protein;2294540;2294794;255;r
PRJNA276168:UN65_10325;hypothetical protein;2294794;2295081;288;r
PRJNA276168:UN65_10330;hypothetical protein;2295234;2297927;2694;f
PRJNA276168:UN65_10335;hypothetical protein;2298078;2298590;513;f
PRJNA276168:UN65_10340;hypothetical protein;2298889;2299104;216;r
PRJNA276168:UN65_10345;hypothetical protein;2299753;2300751;999;f
PRJNA276168:UN65_10350;hypothetical protein;2300751;2301263;513;f
PRJNA276168:UN65_10355;hypothetical protein;2301630;2301932;303;r
PRJNA276168:UN65_10360;addiction module component CHP02574 family protein;2301929;2302156;228;r
PRJNA276168:UN65_10365;hypothetical protein;2302163;2302531;369;r
PRJNA276168:UN65_10370;hypothetical protein;2302680;2304269;1590;f
PRJNA276168:UN65_10380;integrase [2328884:2329661](+);2305358;2306134;777;f
PRJNA276168:UN65_10385;integrase;2306203;2307315;1113;r
PRJNA276168:UN65_10390;hypothetical protein;2307362;2307685;324;r
PRJNA276168:UN65_10400;hypothetical protein;2309281;2309949;669;f
PRJNA276168:UN65_10405;hypothetical protein;2310183;2310485;303;r
PRJNA276168:UN65_10410;addiction module component CHP02574 family protein;2310482;2310709;228;r
PRJNA276168:UN65_10415;hypothetical protein;2310716;2311084;369;r
PRJNA276168:UN65_10420;hypothetical protein;2311233;2312822;1590;f
PRJNA276168:UN65_10430;integrase [2328884:2329661](+);2313911;2314687;777;f
PRJNA276168:UN65_10435;hypothetical protein;2314793;2315026;234;f
PRJNA276168:UN65_10440;hypothetical protein;2315201;2315470;270;f
PRJNA276168:UN65_10450;hypothetical protein;2317410;2317799;390;f
PRJNA276168:UN65_10455;hypothetical protein;2317894;2318286;393;f
PRJNA276168:UN65_10460;general secretion pathway protein GspE;2318289;2319695;1407;f
PRJNA276168:UN65_10465;type II and III secretion system protein;2319698;2321623;1926;f
PRJNA276168:UN65_10470;hypothetical protein;2321623;2322798;1176;f
PRJNA276168:UN65_10475;hypothetical protein;2322791;2323312;522;f
PRJNA276168:UN65_10480;fibronectin, type III domain-containing protein [2341360:2342323](+);2323299;2324261;963;f
PRJNA276168:UN65_10485;hypothetical protein;2324264;2324782;519;f
PRJNA276168:UN65_10490;glycosyl hydrolase BNR repeat protein [2342930:2346254](-);2324869;2328192;3324;r
PRJNA276168:UN65_10495;acyl-phosphate glycerol 3-phosphate acyltransferase;2328295;2329071;777;r
PRJNA276168:UN65_10500;tryptophanyl-tRNA synthetase;2329144;2330115;972;f
PRJNA276168:UN65_10505;ATP-dependent exonuclease;2330450;2331232;783;f
PRJNA276168:UN65_10510;tryptophan 2%2C3-dioxygenase;2331237;2332160;924;f
PRJNA276168:UN65_10515;glucose-6-phosphate isomerase;2332233;2333873;1641;f
PRJNA276168:UN65_10520;TonB-dependent receptor;2334050;2336797;2748;f
PRJNA276168:UN65_10525;MmcQ-like protein;2337143;2337508;366;r
PRJNA276168:UN65_10530;GNAT family acetyltransferase;2337735;2338136;402;r
PRJNA276168:UN65_10535;metal-dependent hydrolase;2338143;2338928;786;r
PRJNA276168:UN65_10540;coproporphyrinogen III oxidase;2338992;2340140;1149;r
PRJNA276168:UN65_10545;crossover junction endodeoxyribonuclease RuvC;2340364;2340915;552;r
PRJNA276168:UN65_10550;hypothetical protein;2340970;2341923;954;f
PRJNA276168:UN65_10555;beta-lactamase regulatory protein;2341926;2343035;1110;f
PRJNA276168:UN65_10560;hypothetical protein;2343040;2343516;477;r
PRJNA276168:UN65_10565;membrane protein;2343572;2344072;501;f
PRJNA276168:UN65_10570;peptidyl-tRNA hydrolase;2344241;2344807;567;r
PRJNA276168:UN65_10575;50S ribosomal protein L25;2344905;2345513;609;r
PRJNA276168:UN65_10580;ribose-phosphate pyrophosphokinase;2345544;2346485;942;r
PRJNA276168:UN65_10590;hypothetical protein;2347094;2351401;4308;r
PRJNA276168:UN65_10595;hypothetical protein;2351538;2352344;807;r
PRJNA276168:UN65_10600;hypothetical protein;2352346;2352549;204;r
PRJNA276168:UN65_10605;hypothetical protein;2352569;2352982;414;r
PRJNA276168:UN65_10610;transcriptional regulator;2353071;2353283;213;f
PRJNA276168:UN65_10615;hypothetical protein;2353280;2353855;576;r
PRJNA276168:UN65_10620;DNA repair protein;2353980;2354420;441;r
PRJNA276168:UN65_10625;hypothetical protein;2354508;2354927;420;r
PRJNA276168:UN65_10635;hypothetical protein;2356504;2357490;987;f
PRJNA276168:UN65_10640;hypothetical protein;2357483;2359447;1965;f
PRJNA276168:UN65_10645;hypothetical protein;2359450;2360424;975;f
PRJNA276168:UN65_10650;hypothetical protein;2360447;2361478;1032;r
PRJNA276168:UN65_10655;ATPase AAA;2361432;2362292;861;r
PRJNA276168:UN65_10660;hypothetical protein;2362469;2363236;768;r
PRJNA276168:UN65_10665;hypothetical protein;2363240;2363524;285;r
PRJNA276168:UN65_10670;hypothetical protein;2363586;2364287;702;r
PRJNA276168:UN65_10680;hypothetical protein;2365716;2365913;198;f
PRJNA276168:UN65_10685;hypothetical protein;2366399;2367304;906;r
PRJNA276168:UN65_10700;ferredoxin;2367646;2367978;333;f
PRJNA276168:UN65_10705;heme oxygenase;2368058;2368831;774;r
PRJNA276168:UN65_10710;acyl-CoA dehydrogenase;2368912;2370090;1179;r
PRJNA276168:UN65_10715;membrane protein;2370488;2371696;1209;r
PRJNA276168:UN65_10720;ribosome-binding factor A;2371701;2372093;393;r
PRJNA276168:UN65_10725;methylmalonyl-CoA epimerase [2380212:2380617](+);2372178;2372582;405;f
PRJNA276168:UN65_10735;DNA polymerase III subunit alpha;2372927;2377459;4533;f
PRJNA276168:UN65_10745;riboflavin biosynthesis protein RibF;2379519;2380439;921;f
PRJNA276168:UN65_10750;porin;2380682;2381359;678;f
PRJNA276168:UN65_10760;biotin synthase;2382774;2383856;1083;f
PRJNA276168:UN65_10765;hypothetical protein;2383873;2384091;219;r
PRJNA276168:UN65_10770;recombinase RecA;2384150;2385154;1005;r
PRJNA276168:UN65_10775;HIT family hydrolase;2385182;2385571;390;r
PRJNA276168:UN65_10780;transcription elongation factor GreA;2385588;2386064;477;r
PRJNA276168:UN65_10785;hypothetical protein;2386221;2386646;426;f
PRJNA276168:UN65_10790;homogentisate 1%2C2-dioxygenase;2386839;2387996;1158;f
PRJNA276168:UN65_10795;4-hydroxyphenylpyruvate dioxygenase;2388106;2389269;1164;f
PRJNA276168:UN65_10800;tRNA %28adenine-N6%29-methyltransferase;2389349;2390053;705;r
PRJNA276168:UN65_10805;ribosome maturation factor RimM;2390220;2390747;528;r
PRJNA276168:UN65_10810;30S ribosomal protein S16;2390765;2391286;522;r
PRJNA276168:UN65_10815;hypothetical protein;2391453;2392142;690;f
PRJNA276168:UN65_10820;hypothetical protein;2392371;2393321;951;f
PRJNA276168:UN65_10825;thioredoxin;2393606;2393923;318;f
PRJNA276168:UN65_10830;hypothetical protein;2393999;2394925;927;f
PRJNA276168:UN65_10840;aspartyl-tRNA synthetase;2395361;2397112;1752;f
PRJNA276168:UN65_10855;hypothetical protein;2398340;2398903;564;f
PRJNA276168:UN65_10860;cold-shock protein;2398958;2399155;198;f
PRJNA276168:UN65_10865;CMP deaminase;2399268;2399708;441;r
PRJNA276168:UN65_10870;1-deoxy-D-xylulose-5-phosphate synthase;2400036;2401802;1767;f
